statnm,statid,chgerid,chgertype,addrdoro,lat,lng,usetime,stat
법성면사무소,46870017,02,01,전라남도 영광군 법성면 진굴비길 68-1,35.361964,126.44602,24시간 이용가능,2
영광노을전시관,46870032,01,03,전라남도 영광군 백수읍 해안로 957,35.353035,126.389804,24시간 이용가능,5
영광예술의전당,46870033,01,06,전라남도 영광군 영광읍 천년로 13길 2-34 ,35.272535,126.508712,24시간 이용가능,2
청산면사무소,46890003,02,01,전라남도 완도군 청산면 청산로1613번길 19-3,34.1798287,126.8588881,24시간 이용가능,5
농어민문화체육센터,46890005,01,06,전라남도 완도군 완도읍 개포로 111,34.315386,126.7420157,24시간 이용가능,2
포항시청,47110004,02,03,경상북도 포항시 남구 시청로 1,36.019182,129.343298,24시간 이용가능,2
포항 남구청,47111001,01,06,경상북도 포항시 남구 희망대로 790,36.009,129.3601,24시간 이용가능,2
흥해읍사무소,47113001,01,06,경상북도 포항시 북구 흥해읍 동해대로 1511,36.107248,129.341988,24시간 이용가능,2
포항시 청소년수련관,47113002,01,06,경상북도 포항시 북구 삼호로 533,36.0756518,129.397061,24시간 이용가능,2
영일대1주차장,47113003,01,06,경상북도 포항시 북구 해안로82,36.06175,129.3807566,24시간 이용가능,1
포은도서관,47113004,01,01,경상북도 포항시 북구 삼호로 31,36.0436178,129.3677215,24시간 이용가능,2
김천휴게소(서울방향),47150001,01,06,경상북도 김천시 농소면 경부고속도로 194,36.131193,128.16314,24시간 이용가능,5
김천휴게소(부산방향),47150002,01,06,경상북도 김천시 농소면 경부고속도로 193,36.129485,128.164009,24시간 이용가능,2
녹색미래과학관,47150003,01,06,경상북도 김천시 혁신6로 31,36.1239032,128.1850149,24시간 이용가능,2
안동시청,47170003,01,06,경상북도 안동시 퇴계로 115,36.5678017,128.7299906,24시간 이용가능,2
안동휴게소(부산방향),47170004,01,06,경상북도 안동시 풍산읍 계평리,36.5526751,128.6421175,24시간 이용가능,2
안동휴게소(춘천방향),47170005,01,06,경상북도 안동시 풍산읍 계평리,36.5527465,128.6447331,24시간 이용가능,0
구미보건소,47190004,01,06,경상북도 구미시 선산대로 111,36.1398,128.34615,24시간 이용가능,1
영천휴게소(포항방향),47230003,01,06,경상북도 영천시 임고면 금대리,36.0510309,129.0438883,24시간 이용가능,2
영천휴게소(대구방향),47230004,01,06,경상북도 영천시 임고면 금대리,36.0533978,129.0432884,24시간 이용가능,2
신녕면복지회관,47230005,01,06,경상북도 영천시 신녕면 화성중앙길 28,36.0446055,128.7894486,24시간 이용가능,2
화서휴게소(상주방향),47250001,01,06,경상북도 상주시 화서면 터골길 51-25,36.4444327,127.9212623,24시간 이용가능,2
군위군청,47720001,01,06,경상북도 군위군 군위읍 군청로 200,36.2431677,128.572398,24시간 이용가능,2
청송군청,47750001,01,06,경상북도 청송군 청송읍 군청로 51,36.4354425,129.0573457,24시간 이용가능,2
강구면사무소,47770001,01,06,경상북도 영덕군 강구면 동해대로 4526,36.3612309,129.3786192,24시간 이용가능,2
청도새마을휴게소(부산방향),47820004,01,06,경상북도 청도군 청도읍 하지길 59-49,35.5948396,128.7670422,24시간 이용가능,2
청도새마을휴게소(대구방향),47820005,01,06,경상북도 청도군 청도읍 하지길 59-50,35.5950438,128.7694794,24시간 이용가능,2
고령군청,47830001,02,06,경상북도 고령군 대가야읍 왕릉로 55,35.7256443,128.2624701,24시간 이용가능,1
남성주휴게소(양평방향),47840001,01,06,경상북도 성주군 용암면 본리리,35.8584861,128.3197036,24시간 이용가능,2
남성주휴게소(창원방향),47840002,01,06,경상북도 성주군 선남면 명포리,35.8697384,128.3165169,24시간 이용가능,1
동명휴게소(부산방향),47850003,01,06,경상북도 칠곡군 동명면 중앙고속도로 123,36.0077034,128.5460538,24시간 이용가능,2
동명휴게소(춘천방향),47850004,01,06,경상북도 칠곡군 동명면 중앙고속도로 122,36.0069197,128.5486571,24시간 이용가능,1
울릉군북면사무소,47940004,02,01,경상북도 울릉군 북면 천부2길 15,37.541,130.8745,24시간 이용가능,2
울릉군서면사무소,47940005,02,01,경상북도 울릉군 서면 남양4길 31,37.4684,130.8385,24시간 이용가능,2
마금산온천 제2공구공영주차장,48110002,05,03,경상남도 창원시 의창구 북면 신촌리 407-1,35.356477,128.608545,24시간 이용가능,2
웅동2동주민센터,48110020,02,03,경상남도 창원시 진해구 용재로 46,35.101011,128.814433,24시간 이용가능,2
롯데마트 삼계점,48110034,01,01,경상남도 창원시 마산회원구 내서읍 경남대로 927,35.233023,128.504094,10:00~24:00,2
구산면사무소,48110042,01,01,경상남도 창원시 마산합포구 구산면 구산로 554,35.119458,128.580613,24시간 이용가능,2
경남도청,48121004,01,06,경상남도 창원시 의창구 중앙대로 300,35.2370421,128.6918934,24시간 이용가능,2
속천 공영주차장,48129001,01,06,경상남도 창원시 진해구 제황산동 24-55 ,35.144929,128.673279,24시간 이용가능,2
홈플러스 마산점,48160001,01,03,경상남도 창원시 마산회원구 삼호로 56,35.22261,128.585767,09:00~24:00,2
진주시청,48170002,01,06,경상남도 진주시 동진로 155,35.180378,128.108884,평일07:00~18:00,2
경상남도 서부청사,48170005,01,06,경상남도 진주시 월아산로 2026,35.2129639,128.1233299,24시간 이용가능,1
진해해양공원,48190001,01,03,경상남도 창원시 진해구 명동로 62,35.092286,128.719427,24시간 이용가능,2
신세계종합정비,48220004,01,06,경상남도 통영시 광도면 죽림리 292-33,34.8789124,128.4133694,24시간 이용가능,2
진영휴게소(순천방향),48250002,01,06,경상남도 김해시 진영읍 우동리 289-1,35.279854,128.715633,24시간 이용가능,2
진영휴게소(부산방향),48250003,01,06,경상남도 김해시 진영읍 하계로96번길 94-4,35.278424,128.715401,24시간 이용가능,2
김해시 장유출장소,48250005,01,06,경상남도 김해시 부곡로 57,35.2090443,128.798395,24시간 이용가능,2
진영문화센터,48250006,01,06,경상남도 김해시 진영읍 김해대로 440,35.3049134,128.7374389,24시간 이용가능,2
거제휴게소(거제해양파크),48310003,01,06,경상남도 거제시 거제대로 1068,34.9723153,128.6938807,24시간 이용가능,2
양산종합운동장,48330003,01,06,경상남도 양산시 양산대로 849,35.345814,129.033713,24시간 이용가능,2
고성휴게소(하남방향),48820003,01,06,경상남도 고성군 대가면 통영대전고속도로 32,35.0571523,128.2511447,24시간 이용가능,2
고성휴게소(통영방향),48820004,01,06,경상남도 고성군 대가면 통영대전고속도로 29,35.0516247,128.2638664,24시간 이용가능,2
이순신순국공원,48840003,01,06,경상남도 남해군 고현면 차면리,34.9105664,127.8587754,24시간 이용가능,2
하동군청,48850001,01,06,경상남도 하동군 하동읍 군청로 23,35.0673835,127.7511601,24시간 이용가능,2
석풍휴게소,48860002,01,06,경상남도 산청군 신안면 산청대로 1169,35.3629543,127.9186023,24시간 이용가능,2
함양휴게소(하남방향),48870002,01,06,경상남도 함양군 지곡면 보산리,35.5518867,127.7599314,24시간 이용가능,2
함양휴게소(통영방향),48870003,01,06,경상남도 함양군 지곡면 보산리,35.5511049,127.7586744,24시간 이용가능,2
조망공원,48870004,01,06,경상남도 함양군 함양읍 고운로 161-51,35.5244553,127.7438188,24시간 이용가능,2
거창휴게소(옥포방향),48880002,01,06,경상남도 거창군 가조면 도리,35.7057972,128.0569946,24시간 이용가능,2
거창휴게소(고서방향),48880003,01,06,경상남도 거창군 가조면 도리 산189-1,35.7085155,128.0574192,24시간 이용가능,5
거창군청,48880004,01,06,경상남도 거창군 거창읍 중앙로 103,35.6869125,127.9092271,24시간 이용가능,2
합천군청,48890003,01,06,경상남도 합천군 합천읍 동서로 119,35.5666565,128.1667084,24시간 이용가능,2
제주도청 1청사,50110001,01,06,제주특별자치도 제주시 문연로 6 제주특별자치도청,33.489471,126.498023,24시간 이용가능,2
제주시청,50110009,10,03,제주특별자치도 제주시 광양9길 10,33.5001892,126.5315697,24시간 이용가능,3
제주도청 제2청사,50110025,08,03,제주특별자치도 제주시 문연로 30,33.4893991,126.5008382,24시간 이용가능,2
제주애월읍사무소,50110040,02,06,제주특별자치도 제주시 애월읍 일주서로 6322,33.461946,126.329684,24시간 이용가능,4
구좌읍사무소,50110044,03,03,제주특별자치도 제주시 구좌읍 일주동로 3116,33.5226586,126.8524743,24시간 이용가능,5
산굼부리,50110053,01,03,제주특별자치도 제주시 조천읍 비자림로 768,33.43494,126.689497,24시간 이용가능,2
한경면체육관,50110054,01,03,제주특별자치도 제주시 한경면 칠전로 41,33.301417,126.18456,24시간 이용가능,2
한라도서관,50110056,01,06,제주특별자치도 제주시 오남로 221,33.47638,126.516046,24시간 이용가능,3
거문오름,50110067,01,03,제주특별자치도 제주시 조천읍 선교로 569-36,33.454821,126.711711,24시간 이용가능,2
동백동산습지센터,50110068,01,03,제주특별자치도 제주시 조천읍 선흘리 산12,33.509482,126.715279,24시간 이용가능,2
어리목휴게소,50110069,01,03,제주특별자치도 제주시 1100로 2070-61,33.392682,126.494605,24시간 이용가능,2
제주현대미술관,50110070,01,03,제주특별자치도 제주시 한경면 저지리 2114-82,33.339881,126.265681,24시간 이용가능,2
관음사지구안내소,50110071,01,03,제주특별자치도 제주시 산록북로 660,33.422292,126.54999,24시간 이용가능,2
비자림,50110073,01,03,제주특별자치도 제주시 구좌읍 비자숲길 55,33.491322,126.811378,24시간 이용가능,2
제주소방서 항만119센터,50110074,01,03,제주특별자치도 제주시 임항로 146,33.520126,126.539366,24시간 이용가능,2
노형동주민센터,50110075,01,06,제주특별자치도 제주시 노형9길 9-4 ,33.483044,126.47712,24시간 이용가능,2
노형동주민센터,50110075,03,06,제주특별자치도 제주시 노형9길 9-4 ,33.483044,126.47712,24시간 이용가능,2
방송통신융합센터,50110076,01,06,제주특별자치도 제주시 첨단로 241,33.450595,126.572484,24시간 이용가능,2
삼양동주민센터,50110077,01,06,제주특별자치도 제주시 지석13길 6,33.521855,126.585704,24시간 이용가능,3
녹고뫼안트레안내센터,50110079,01,06,제주특별자치도 제주시 애월읍 녹고메길 165,33.406661,126.407582,24시간 이용가능,2
돌문화공원,50110080,01,06,제주특별자치도 제주시 조천읍 남조로 2023,33.445733,126.663812,24시간 이용가능,2
봉성리종합복지회관,50110081,01,06,제주특별자치도 제주시 애월읍 봉성로 105,33.42191,126.312239,24시간 이용가능,2
제주종합경기장1,50110082,01,06,제주특별자치도 제주시 서광로2길 24,33.4960616,126.5165158,24시간 이용가능,2
쇠소깍 공영주차장,50110083,01,06,제주특별자치도 서귀포시 쇠소깍로 104,33.253953,126.622305,24시간 이용가능,2
생물종다양성연구소,50110084,01,06,제주특별자치도 서귀포시 남원읍 신례동로 338,33.315983,126.635567,24시간 이용가능,2
제주종합경기장2,50110101,02,06,제주특별자치도 제주시 서광로2길 24,33.4955068,126.5164952,24시간 이용가능,2
외도동 주민센터,50110102,01,06,제주특별자치도 제주시 일주서로 7350,33.4929876,126.4321126,24시간 이용가능,5
건입동 주민센터,50110103,01,06,제주특별자치도 제주시 만덕로 18,33.5150111,126.5315205,24시간 이용가능,3
해군호텔,50110104,01,06,제주특별자치도 제주시 해안마을서2길 19,33.459444,126.44827,24시간 이용가능,5
제주농업기술센터,50110105,01,06,제주특별자치도 제주시 애월읍 상귀길 173,33.4581346,126.403875,24시간 이용가능,2
만장굴,50110106,01,06,제주특별자치도 제주시 구좌읍 만장굴길 182,33.530833,126.772028,24시간 이용가능,2
성판악,50110107,01,06,제주특별자치도 제주시 조천읍 516로 1865,33.3844995,126.6194071,24시간 이용가능,2
도남1차e편한세상아파트,50110108,01,06,제주특별자치도 제주시 오남로 7-13,33.493889,126.521524,24시간 이용가능,2
도남1차e편한세상아파트,50110108,02,06,제주특별자치도 제주시 오남로 7-13,33.493889,126.521524,24시간 이용가능,2
민속자연사박물관,50110110,01,06,제주특별자치도 제주시 삼성로 40,33.506434,126.53016,24시간 이용가능,2
한라생태숲,50110111,01,06,제주특별자치도 제주시 516로 2596,33.430167,126.595944,24시간 이용가능,2
제주특별자치도 인재개발원,50110112,01,06,제주특별자치도 제주시 산천단동길 26,33.447073,126.559103,24시간 이용가능,2
외도부영2차아파트,50110113,01,06,제주특별자치도 제주시 우평로 318,33.485205,126.433818,24시간 이용가능,3
교래자연휴양림,50110114,01,06,제주특별자치도 제주시 조천읍 남조로 2023,33.440096,126.66738,24시간 이용가능,2
신천지아파트,50110115,01,06,제주특별자치도 제주시 천수로 72,33.504951,126.543936,24시간 이용가능,3
설문대여성문화센터,50110116,01,06,제주특별자치도 제주시 선덕로 8길 12,33.484244,126.500811,24시간 이용가능,5
봉개동 주민센터,50110117,01,06,제주특별자치도 제주시 봉개북1길 15,33.4917173,126.5948216,24시간 이용가능,2
보건환경연구원,50110118,01,06,제주특별자치도 제주시 삼동길 41,33.4798477,126.4950629,24시간 이용가능,2
추자면사무소,50110119,01,06,제주특별자치도 제주시 추자면 추자로 26,33.9636735,126.2960668,24시간 이용가능,2
자치경찰단,50110120,01,06,제주특별자치도 제주시 기자길 7,33.484923,126.544017,24시간 이용가능,3
환경성질환예방관리센터,50110121,01,06,제주특별자치도 제주시 구좌읍 다랑쉬북로 68-92,33.486348,126.811121,24시간 이용가능,2
